window,pattern,actual,naive_last,ARIMA,LSTM,XGBoost,Dynamic (FAP-Scale),Oracle routing,routed_to
16,hybrid,12.359763224694708,14.256393754320841,13.680108698581638,15.062767268671305,11.596320152282715,11.596320152282715,11.596320152282715,XGBoost
17,hybrid,5.686790306609645,9.85494699641871,10.521571533152974,10.5173835437079,6.815352916717529,6.815352916717529,6.815352916717529,XGBoost
17,hybrid,7.218487872514038,5.686790306609645,8.600396761867136,9.537351613595183,7.455917835235596,7.455917835235596,7.455917835235596,XGBoost
17,hybrid,6.965032795591739,7.218487872514038,10.003347940670462,9.576325088400816,11.58175277709961,11.58175277709961,11.58175277709961,XGBoost
17,hybrid,8.69867612451974,6.965032795591739,9.540220597338092,9.539688160788554,10.11865520477295,10.11865520477295,10.11865520477295,XGBoost
17,hybrid,9.16246754344513,8.69867612451974,11.292275190660032,9.916109662817606,10.487356185913086,10.487356185913086,10.487356185913086,XGBoost
17,hybrid,10.122590830221222,9.16246754344513,11.069048366234611,10.180054769020009,9.505351066589355,9.505351066589355,9.505351066589355,XGBoost
17,hybrid,12.37700398837528,10.122590830221222,12.474164998750767,10.525221079836943,12.64549446105957,12.64549446105957,12.64549446105957,XGBoost
17,hybrid,15.061406738965445,12.37700398837528,12.907969509353567,11.40114199009424,17.206890106201172,17.206890106201172,17.206890106201172,XGBoost
17,hybrid,16.20292897423339,15.061406738965445,13.198617621401912,12.812118958248956,17.851282119750977,17.851282119750977,17.851282119750977,XGBoost
17,hybrid,15.824058369496674,16.20292897423339,14.294249216523227,13.597096754505051,16.763879776000977,16.763879776000977,16.763879776000977,XGBoost
17,hybrid,13.43641464593215,15.824058369496674,15.04206656952462,13.239019065563223,12.861540794372559,12.861540794372559,12.861540794372559,XGBoost
17,hybrid,10.047562822725505,13.43641464593215,12.506520717330964,11.830751948623027,9.28711986541748,9.28711986541748,9.28711986541748,XGBoost
18,bursty,18.250822025287434,19.266449577204373,22.117597423655084,20.2371436405075,19.09974479675293,20.2371436405075,20.2371436405075,LSTM
18,bursty,71.97492485635644,18.250822025287434,20.09010772309465,19.827700069011073,18.466114044189453,19.827700069011073,19.827700069011073,LSTM
18,bursty,41.50640079526775,71.97492485635644,41.695761519917,48.264983216002676,58.78965377807617,48.264983216002676,48.264983216002676,LSTM
18,bursty,20.189448535688406,41.50640079526775,20.85793678415827,26.6348132808327,25.510568618774414,26.6348132808327,26.6348132808327,LSTM
18,bursty,18.232505905259202,20.189448535688406,26.529667430021757,19.057548226414568,21.572546005249023,19.057548226414568,19.057548226414568,LSTM
18,bursty,17.728650262725267,18.232505905259202,14.441390805627295,19.15234836820586,18.872554779052734,19.15234836820586,19.15234836820586,LSTM
18,bursty,19.255093081924276,17.728650262725267,24.654531719529487,19.249386912255105,18.482439041137695,19.249386912255105,19.249386912255105,LSTM
18,bursty,18.304410464210306,19.255093081924276,17.569230453474972,19.90312487838648,17.8234806060791,19.90312487838648,19.90312487838648,LSTM
18,bursty,17.578648587979252,18.304410464210306,29.57158224394904,19.83838319872812,18.636594772338867,19.83838319872812,19.83838319872812,LSTM
18,bursty,18.789846618746104,17.578648587979252,20.243561118606586,19.589748320344974,19.214000701904297,19.589748320344974,19.589748320344974,LSTM
18,bursty,66.03027438412829,18.789846618746104,25.061125131596643,19.860646907771212,18.2508487701416,19.860646907771212,19.860646907771212,LSTM
18,bursty,57.993364876719426,66.03027438412829,33.28919728756403,45.055176624783066,52.92329788208008,45.055176624783066,45.055176624783066,LSTM
19,periodic,11.548558392559267,11.942557472998606,11.401814218412316,9.97590579748963,11.386663436889648,11.401814218412316,11.401814218412316,ARIMA
19,periodic,10.597142449119469,11.548558392559267,10.6412596527361,9.446931935838624,10.992706298828125,10.6412596527361,10.6412596527361,ARIMA
19,periodic,9.543207307220255,10.597142449119469,9.309924947219528,8.619543646907054,9.085988998413086,9.309924947219528,9.309924947219528,ARIMA
19,periodic,8.29440530379697,9.543207307220255,8.0216199404452,8.154930450377334,7.706434726715088,8.0216199404452,8.0216199404452,ARIMA
19,periodic,7.257134912109288,8.29440530379697,6.680310723658835,7.822487439595042,6.718463897705078,6.680310723658835,6.680310723658835,ARIMA
19,periodic,6.340453839173336,7.257134912109288,5.816998616916793,7.588884551326566,6.496871471405029,5.816998616916793,5.816998616916793,ARIMA
19,periodic,6.002014337908685,6.340453839173336,5.341599944372299,7.354692838274143,5.798817157745361,5.341599944372299,5.341599944372299,ARIMA
19,periodic,4.9884995941187205,6.002014337908685,5.4113192956187905,7.208011677696304,5.751193046569824,5.4113192956187905,5.4113192956187905,ARIMA
19,periodic,5.598645548119482,4.9884995941187205,5.583571991879651,6.9567769367008605,6.088646411895752,5.583571991879651,5.583571991879651,ARIMA
19,periodic,6.58037940538679,5.598645548119482,6.089182679753995,6.898201981945498,6.066428184509277,6.089182679753995,6.089182679753995,ARIMA
19,periodic,7.1284309149590275,6.58037940538679,6.66001857217245,7.062265180178791,6.550922393798828,6.66001857217245,6.66001857217245,ARIMA
19,periodic,6.9201663509273,7.1284309149590275,7.190582796626982,7.294386210508067,7.317596912384033,7.190582796626982,7.190582796626982,ARIMA
20,periodic,22.02071365064881,24.68572133190987,21.658487165622763,18.994975827475077,21.909805297851562,21.658487165622763,21.658487165622763,ARIMA
20,periodic,18.999110332963916,22.02071365064881,19.180523689772123,17.53942204127997,19.890295028686523,19.180523689772123,19.180523689772123,ARIMA
20,periodic,18.523628925500873,18.999110332963916,16.94459430653956,16.481991113194272,18.2917537689209,16.94459430653956,16.94459430653956,ARIMA
20,periodic,14.206652081186043,18.523628925500873,13.8726051316642,16.649841732013332,13.466668128967285,13.8726051316642,13.8726051316642,ARIMA
20,periodic,11.573408939019457,14.206652081186043,12.382750495539037,15.278250780564003,12.360905647277832,12.382750495539037,12.382750495539037,ARIMA
20,periodic,11.097393432841514,11.573408939019457,10.838915501831154,14.541706132392218,10.424494743347168,10.838915501831154,10.838915501831154,ARIMA
20,periodic,8.205376598023175,11.097393432841514,9.65220994418813,14.178569138663828,10.206402778625488,9.65220994418813,9.65220994418813,ARIMA
20,periodic,8.385695155496613,8.205376598023175,9.539587792650018,13.495349292933188,9.567312240600586,9.539587792650018,9.539587792650018,ARIMA
20,periodic,9.07158693755663,8.385695155496613,9.504447364773794,13.101447760219406,8.599736213684082,9.504447364773794,9.504447364773794,ARIMA
20,periodic,9.02114824581399,9.07158693755663,9.70685000559206,12.937491262819995,9.833911895751953,9.70685000559206,9.70685000559206,ARIMA
20,periodic,10.424720195628815,9.02114824581399,10.626385178797522,12.80130428465297,11.002485275268555,10.626385178797522,10.626385178797522,ARIMA
20,periodic,11.738066151191655,10.424720195628815,11.20544401520847,12.92633046796974,10.673715591430664,11.20544401520847,11.20544401520847,ARIMA
21,periodic,16.79598910604394,15.723472382956004,17.032566409124662,14.226024964998711,16.498191833496094,17.032566409124662,17.032566409124662,ARIMA
21,periodic,18.916310475010118,16.79598910604394,18.670369024069142,15.04247412879755,18.51007843017578,18.670369024069142,18.670369024069142,ARIMA
21,periodic,21.322306212145726,18.916310475010118,21.195679916817678,16.210333295419332,21.68246078491211,21.195679916817678,21.195679916817678,ARIMA
21,periodic,23.239871556786653,21.322306212145726,23.600253597581172,17.73074294429595,23.05080223083496,23.600253597581172,23.600253597581172,ARIMA
21,periodic,25.141771499873734,23.239871556786653,25.116109294080047,18.977251073289793,25.021236419677734,25.116109294080047,25.116109294080047,ARIMA
21,periodic,24.738985774415077,25.141771499873734,25.04601982089442,20.145008057489026,24.66214942932129,25.04601982089442,25.04601982089442,ARIMA
21,periodic,22.08735702554474,24.738985774415077,22.793547414289748,19.055108027826314,22.572040557861328,22.793547414289748,22.793547414289748,ARIMA
21,periodic,19.542844988741578,22.08735702554474,18.940463420121546,16.524368969762698,18.8291072845459,18.940463420121546,18.940463420121546,ARIMA
21,periodic,14.714894966178816,19.542844988741578,14.328369051214352,15.492211347837815,13.968730926513672,14.328369051214352,14.328369051214352,ARIMA
21,periodic,9.521329429360636,14.714894966178816,9.869593147020574,14.009363680468354,10.165548324584961,9.869593147020574,9.869593147020574,ARIMA
21,periodic,7.023195744449951,9.521329429360636,7.16869370607156,12.945535213429928,6.849166393280029,7.16869370607156,7.16869370607156,ARIMA
21,periodic,7.029293605179022,7.023195744449951,6.649216768356462,12.262288874535292,6.649893760681152,6.649216768356462,6.649216768356462,ARIMA
22,bursty,13.113651191181491,12.680120149257302,12.400181542881715,14.125739394876547,13.719762802124023,14.125739394876547,14.125739394876547,LSTM
22,bursty,59.18220996260675,13.113651191181491,13.75862067830769,14.262389929015411,14.539870262145996,14.262389929015411,14.262389929015411,LSTM
22,bursty,45.908235901990814,59.18220996260675,41.83823912301969,38.639736938491595,35.825111389160156,38.639736938491595,38.639736938491595,LSTM
22,bursty,31.889927634770622,45.908235901990814,37.24109790383742,33.845933214995426,29.145793914794922,33.845933214995426,33.845933214995426,LSTM
22,bursty,12.168444788675842,31.889927634770622,24.93113814959444,19.684642149248628,21.10520362854004,19.684642149248628,19.684642149248628,LSTM
22,bursty,12.708883728001444,12.168444788675842,13.028496452140358,10.608105778216954,14.58931827545166,10.608105778216954,10.608105778216954,LSTM
22,bursty,11.981263331007082,12.708883728001444,14.063662254754405,13.278919611409712,13.127339363098145,13.278919611409712,13.278919611409712,LSTM
22,bursty,13.340216149407901,11.981263331007082,12.719044819582853,13.41004594390957,12.628019332885742,13.41004594390957,13.41004594390957,LSTM
22,bursty,14.535828071540841,13.340216149407901,11.95468577591486,14.051743254673966,19.213481903076172,14.051743254673966,14.051743254673966,LSTM
22,bursty,13.174492380637865,14.535828071540841,12.371136102484083,14.640844853424563,14.863211631774902,14.640844853424563,14.640844853424563,LSTM
22,bursty,14.56427141172554,13.174492380637865,12.290777638890688,14.34169081496977,12.962422370910645,14.34169081496977,14.34169081496977,LSTM
22,bursty,13.919612381102505,14.56427141172554,14.6057291254547,14.694720060483473,14.086285591125488,14.694720060483473,14.694720060483473,LSTM
23,hybrid,18.427796135948984,17.481216691397183,17.354840488255668,18.98453543818501,16.047222137451172,16.047222137451172,16.047222137451172,XGBoost
23,hybrid,14.894309079157601,18.427796135948984,16.908558153754775,19.198662308149558,16.242300033569336,16.242300033569336,16.242300033569336,XGBoost
23,hybrid,14.951572828770214,14.894309079157601,15.801334294029704,18.28690513433782,13.892411231994629,13.892411231994629,13.892411231994629,XGBoost
23,hybrid,15.963339374980183,14.951572828770214,16.959959854638395,18.01981705913888,14.255467414855957,14.255467414855957,14.255467414855957,XGBoost
23,hybrid,12.505253748911468,15.963339374980183,17.726050815000793,18.151036435730283,17.00391387939453,17.00391387939453,17.00391387939453,XGBoost
23,hybrid,11.99799571877113,12.505253748911468,16.386197355634685,17.324766360980934,13.871590614318848,13.871590614318848,13.871590614318848,XGBoost
23,hybrid,11.499946536822815,11.99799571877113,15.252133593958913,16.850398048652597,13.073352813720703,13.073352813720703,13.073352813720703,XGBoost
23,hybrid,12.31324876342524,11.499946536822815,13.13484402537738,16.483803166329956,9.890495300292969,9.890495300292969,9.890495300292969,XGBoost
23,hybrid,9.991329819765935,12.31324876342524,10.034124660517422,16.42426844064682,10.46603775024414,10.46603775024414,10.46603775024414,XGBoost
23,hybrid,10.825730351962601,9.991329819765935,10.421571358655928,15.865624065921725,11.215315818786621,11.215315818786621,11.215315818786621,XGBoost
23,hybrid,10.483196957388987,10.825730351962601,11.952890745450214,15.677683880180215,12.749340057373047,12.749340057373047,12.749340057373047,XGBoost
23,hybrid,11.724464770385204,10.483196957388987,12.524896600460785,15.461823539421662,13.829010963439941,13.829010963439941,13.829010963439941,XGBoost
24,periodic,23.368712051388727,22.814771141807125,23.410578387149307,19.350755628222412,23.866268157958984,23.410578387149307,23.410578387149307,ARIMA
24,periodic,23.778093338168972,23.368712051388727,23.696150361525657,19.714913071023528,23.97294807434082,23.696150361525657,23.696150361525657,ARIMA
24,periodic,23.328734635881418,23.778093338168972,23.656632235984365,19.985214770367172,23.550045013427734,23.656632235984365,23.656632235984365,ARIMA
24,periodic,22.554252428944793,23.328734635881418,23.106391951339457,19.550431608690765,23.11496353149414,23.106391951339457,23.106391951339457,ARIMA
24,periodic,21.60604798658329,22.554252428944793,21.974502381327504,19.000745660671644,22.030956268310547,21.974502381327504,21.974502381327504,ARIMA
24,periodic,22.057520659417733,21.60604798658329,20.20778204024144,18.529122097804844,20.50308609008789,20.20778204024144,20.20778204024144,ARIMA
24,periodic,19.212545994014427,22.057520659417733,17.90646032374129,19.017801882841574,17.777177810668945,17.90646032374129,17.90646032374129,ARIMA
24,periodic,15.578483232132388,19.212545994014427,15.410054099241908,17.546776993951816,13.782511711120605,15.410054099241908,15.410054099241908,ARIMA
24,periodic,12.968029059443131,15.578483232132388,13.201257169219375,16.35771247602182,13.805093765258789,13.201257169219375,13.201257169219375,ARIMA
24,periodic,11.655566378344322,12.968029059443131,11.261932654302829,15.715507045486532,10.742831230163574,11.261932654302829,11.261932654302829,ARIMA
24,periodic,10.167838525528602,11.655566378344322,10.062586075367108,15.262023247233259,9.807126998901367,10.062586075367108,10.062586075367108,ARIMA
24,periodic,9.40265542472788,10.167838525528602,9.688782521343013,14.783379036019333,9.863778114318848,9.688782521343013,9.688782521343013,ARIMA
25,periodic,9.134419896951663,10.30734232081094,9.213408427357829,9.641501347085375,9.131010055541992,9.213408427357829,9.213408427357829,ARIMA
25,periodic,7.72295213136184,9.134419896951663,7.862857229302033,9.258974495228397,8.02723503112793,7.862857229302033,7.862857229302033,ARIMA
25,periodic,7.151758285742943,7.72295213136184,6.55042419527118,8.829578730447652,6.175610065460205,6.55042419527118,6.55042419527118,ARIMA
25,periodic,4.748153677493082,7.151758285742943,5.266938103164977,8.59988346884404,5.21574068069458,5.266938103164977,5.266938103164977,ARIMA
25,periodic,4.147466122927103,4.748153677493082,4.536340835356318,8.050519905302398,4.606709957122803,4.536340835356318,4.536340835356318,ARIMA
25,periodic,4.273345975654859,4.147466122927103,4.368727011312858,7.6856046791066674,4.867143154144287,4.368727011312858,4.368727011312858,ARIMA
25,periodic,5.678595547339002,4.273345975654859,5.117032303225205,7.4555394726400905,4.808310031890869,5.117032303225205,5.117032303225205,ARIMA
25,periodic,6.501346146447248,5.678595547339002,6.58021305395553,7.515987219814688,5.553784370422363,6.58021305395553,6.58021305395553,ARIMA
25,periodic,8.747957858333516,6.501346146447248,8.649132499374572,7.72069879542458,8.545182228088379,8.649132499374572,8.649132499374572,ARIMA
25,periodic,10.809894581526116,8.747957858333516,10.831265582524422,8.406860909950897,9.773775100708008,10.831265582524422,10.831265582524422,ARIMA
25,periodic,12.925674912343103,10.809894581526116,12.837514100200318,9.511908075598997,12.8337984085083,12.837514100200318,12.837514100200318,ARIMA
25,periodic,14.450847016675391,12.925674912343103,14.356305898413584,10.955137687771744,14.018661499023438,14.356305898413584,14.356305898413584,ARIMA
26,periodic,7.172463740471972,5.527374553167684,7.010993749460212,6.791765882429442,7.095730304718018,7.010993749460212,7.010993749460212,ARIMA
26,periodic,9.542218531280302,7.172463740471972,8.549791576513133,7.317613836520108,9.911718368530273,8.549791576513133,8.549791576513133,ARIMA
26,periodic,9.072256532397587,9.542218531280302,9.600652504727188,8.39124514835335,9.870702743530273,9.600652504727188,9.600652504727188,ARIMA
26,periodic,11.168936967050259,9.072256532397587,10.96059465423054,8.44506883014962,10.987056732177734,10.96059465423054,10.96059465423054,ARIMA
26,periodic,12.496556192095385,11.168936967050259,12.333800107006947,9.441292842063497,12.25994873046875,12.333800107006947,12.333800107006947,ARIMA
26,periodic,14.089639457809703,12.496556192095385,13.635286078237987,10.34196027710724,13.944111824035645,13.635286078237987,13.635286078237987,ARIMA
26,periodic,14.997481609131817,14.089639457809703,14.730377940203233,11.428052424899033,14.703964233398438,14.730377940203233,14.730377940203233,ARIMA
26,periodic,15.044034587323086,14.997481609131817,14.571452399489354,11.897980454760319,14.607996940612793,14.571452399489354,14.571452399489354,ARIMA
26,periodic,13.57380884456232,15.044034587323086,12.956458554737917,11.468565084983297,12.876652717590332,12.956458554737917,12.956458554737917,ARIMA
26,periodic,10.043625508371639,13.57380884456232,10.06268120254726,9.923941081277745,10.058138847351074,10.06268120254726,10.06268120254726,ARIMA
26,periodic,7.105735656929724,10.043625508371639,6.94893229547476,8.14652123842216,4.835493564605713,6.94893229547476,6.94893229547476,ARIMA
26,periodic,4.229387681702389,7.105735656929724,4.455653341987022,7.712383751551087,4.403248310089111,4.455653341987022,4.455653341987022,ARIMA
27,hybrid,22.366163084761276,26.396254531553417,19.86280643053348,19.26291177859374,18.47028350830078,18.47028350830078,18.47028350830078,XGBoost
27,hybrid,14.474462458210477,22.366163084761276,17.869450517298276,16.23128008022932,16.236587524414062,16.236587524414062,16.236587524414062,XGBoost
27,hybrid,12.99460925750442,14.474462458210477,15.438146456443942,8.72154173056525,13.830944061279297,13.830944061279297,13.830944061279297,XGBoost
27,hybrid,14.754942266183114,12.99460925750442,13.485121593512497,10.736390644648816,13.617419242858887,13.617419242858887,13.617419242858887,XGBoost
27,hybrid,39.35818029270006,14.754942266183114,13.84372228567586,12.10177199280952,13.793513298034668,13.793513298034668,13.793513298034668,XGBoost
27,hybrid,31.472548264253934,39.35818029270006,21.100440667812155,28.19879887978416,19.933752059936523,19.933752059936523,19.933752059936523,XGBoost
27,hybrid,24.68831394514646,31.472548264253934,26.790244668228336,22.58299755683571,26.33600616455078,22.58299755683571,26.33600616455078,LSTM
27,hybrid,13.489143417550382,24.68831394514646,21.399070931116064,17.493386897526683,20.123891830444336,17.493386897526683,20.123891830444336,LSTM
27,hybrid,11.711423611672044,13.489143417550382,15.264754021509486,7.910172671895152,18.183578491210938,7.910172671895152,18.183578491210938,LSTM
27,hybrid,12.112963272437243,11.711423611672044,10.990583681767548,10.398267669042356,16.25791358947754,10.398267669042356,16.25791358947754,LSTM
27,hybrid,10.59115209854261,12.112963272437243,15.578082479874258,10.799515086668519,14.305745124816895,10.799515086668519,14.305745124816895,LSTM
27,hybrid,8.9407930546842,10.59115209854261,12.210436331688317,10.525314710367228,10.494528770446777,10.525314710367228,10.494528770446777,LSTM
28,hybrid,19.95692408335613,15.599122986973827,12.692790863060932,16.918987104177454,18.9340763092041,18.9340763092041,18.9340763092041,XGBoost
28,hybrid,24.637893275549494,19.95692408335613,17.776487746760374,18.61833700641391,22.358718872070312,22.358718872070312,22.358718872070312,XGBoost
28,hybrid,24.020537263295175,24.637893275549494,21.372882444100384,21.125228760131748,24.310998916625977,24.310998916625977,24.310998916625977,XGBoost
28,hybrid,24.7720737832605,24.020537263295175,24.517704107446857,21.149631040253862,23.726333618164062,23.726333618164062,23.726333618164062,XGBoost
28,hybrid,23.40909450637023,24.7720737832605,26.071963039017483,21.312829424639638,23.24269676208496,23.24269676208496,23.24269676208496,XGBoost
28,hybrid,24.488257125616972,23.40909450637023,21.14306702912258,20.52279976405268,22.20208740234375,22.20208740234375,22.20208740234375,XGBoost
28,hybrid,20.96049958662095,24.488257125616972,22.414977253403002,21.018652914280082,20.472766876220703,20.472766876220703,20.472766876220703,XGBoost
28,hybrid,18.510561888857527,20.96049958662095,21.950761976934466,19.598854055125756,16.702974319458008,16.702974319458008,16.702974319458008,XGBoost
28,hybrid,14.85180211922424,18.510561888857527,20.111322989207455,18.75348132314039,13.596870422363281,13.596870422363281,13.596870422363281,XGBoost
28,hybrid,11.920236458853777,14.85180211922424,16.283169181522315,17.68691534818424,9.90958309173584,9.90958309173584,9.90958309173584,XGBoost
28,hybrid,10.643923014850223,11.920236458853777,12.643049640966204,16.807031659792834,11.080754280090332,11.080754280090332,11.080754280090332,XGBoost
28,hybrid,13.041923792707653,10.643923014850223,10.295416772985446,16.22649572650837,11.929601669311523,11.929601669311523,11.929601669311523,XGBoost
29,hybrid,6.4041690305095145,5.694581383993596,7.049718008351258,7.3904302407489295,6.425512313842773,6.425512313842773,6.425512313842773,XGBoost
29,hybrid,8.164270555787557,6.4041690305095145,8.513326907697564,7.4649614751485025,8.372173309326172,8.372173309326172,8.372173309326172,XGBoost
29,hybrid,9.212846154864513,8.164270555787557,8.991359909433461,7.9589423022652,8.84850788116455,8.84850788116455,8.84850788116455,XGBoost
29,hybrid,8.866597094791068,9.212846154864513,9.374781930078104,8.562498709102963,9.631218910217285,9.631218910217285,9.631218910217285,XGBoost
29,hybrid,10.219228162347127,8.866597094791068,9.882586446256344,8.545382171732468,9.911806106567383,9.911806106567383,9.911806106567383,XGBoost
29,hybrid,21.897133716872244,10.219228162347127,11.245963189401674,9.127641050480063,11.20669937133789,11.20669937133789,11.20669937133789,XGBoost
29,hybrid,16.4468809542291,21.897133716872244,12.67390990952336,16.961107398137983,12.780981063842773,12.780981063842773,12.780981063842773,XGBoost
29,hybrid,11.6262437983122,16.4468809542291,13.3809350588866,11.683964728771578,14.46573257446289,14.46573257446289,14.46573257446289,XGBoost
29,hybrid,11.4266789532323,11.6262437983122,11.352444036526206,8.645989470219396,11.181343078613281,11.181343078613281,11.181343078613281,XGBoost
29,hybrid,8.920873579501857,11.4266789532323,9.038174358123714,9.137809763648688,9.286993026733398,9.286993026733398,9.286993026733398,XGBoost
29,hybrid,6.122792719278196,8.920873579501857,6.466767096171983,8.316728691991422,7.123447895050049,7.123447895050049,7.123447895050049,XGBoost
29,hybrid,5.2663770126049245,6.122792719278196,5.320793818491434,7.687951384308533,5.365807056427002,5.365807056427002,5.365807056427002,XGBoost
30,bursty,13.350254899010723,13.149881629073233,14.629944074972439,14.982411889587866,14.503252029418945,14.982411889587866,14.982411889587866,LSTM
30,bursty,14.49638929654971,13.350254899010723,13.822315402015448,15.195451176633963,14.50538158416748,15.195451176633963,15.195451176633963,LSTM
30,bursty,56.38052527216613,14.49638929654971,10.565186361891065,15.606752518820299,14.78531265258789,15.606752518820299,15.606752518820299,LSTM
30,bursty,48.74921494979489,56.38052527216613,27.135634768188172,37.738277837870044,41.98948669433594,37.738277837870044,37.738277837870044,LSTM
30,bursty,40.61229987320786,48.74921494979489,25.309574873017766,38.95043878284505,35.588653564453125,38.95043878284505,38.95043878284505,LSTM
30,bursty,30.80420654056136,40.61229987320786,29.644296091503236,28.2309553042866,22.97307014465332,28.2309553042866,28.2309553042866,LSTM
30,bursty,14.264342430248716,30.80420654056136,24.063741535385756,16.909664597248693,18.119131088256836,16.909664597248693,16.909664597248693,LSTM
30,bursty,12.134121174509533,14.264342430248716,17.993690845406448,13.546840395537899,14.446555137634277,13.546840395537899,13.546840395537899,LSTM
30,bursty,12.37025715206518,12.134121174509533,16.540591583613036,14.437606864923366,14.625770568847656,14.437606864923366,14.437606864923366,LSTM
30,bursty,13.275932556215505,12.37025715206518,17.043846388975183,14.604406047968968,14.705327987670898,14.604406047968968,14.604406047968968,LSTM
30,bursty,13.416264854126126,13.275932556215505,16.99510622135789,14.997150867530264,12.732870101928711,14.997150867530264,14.997150867530264,LSTM
30,bursty,12.731649943173089,13.416264854126126,17.23925390213688,15.160963447567052,13.311291694641113,15.160963447567052,15.160963447567052,LSTM
31,periodic,7.527694739274559,6.619903395762465,7.061516660796391,11.135971173055669,8.11800765991211,7.061516660796391,7.061516660796391,ARIMA
31,periodic,7.990933576582127,7.527694739274559,8.183401169549235,11.044189522432358,7.899197101593018,8.183401169549235,8.183401169549235,ARIMA
31,periodic,10.278369624575937,7.990933576582127,10.494766057980119,11.044573084939174,10.271687507629395,10.494766057980119,10.494766057980119,ARIMA
31,periodic,13.084701310015495,10.278369624575937,13.239880814158367,11.485237810985705,12.775636672973633,13.239880814158367,13.239880814158367,ARIMA
31,periodic,15.580189025202138,13.084701310015495,16.253850314426252,12.502593326060934,16.104690551757812,16.253850314426252,16.253850314426252,ARIMA
31,periodic,18.19435575474682,15.580189025202138,19.305593164015132,13.864155773382043,19.095598220825195,19.305593164015132,19.305593164015132,ARIMA
31,periodic,21.73295516731381,18.19435575474682,21.75821796901404,15.51608876020634,21.302806854248047,21.75821796901404,21.75821796901404,ARIMA
31,periodic,23.74175553768249,21.73295516731381,23.147563859370532,18.039732946110128,23.46782112121582,23.147563859370532,23.147563859370532,ARIMA
31,periodic,24.323723054488077,23.74175553768249,23.693713095590425,19.442391460418946,23.510103225708008,23.693713095590425,23.693713095590425,ARIMA
31,periodic,24.65287349372666,24.323723054488077,23.4720136211425,19.036937649820796,23.38945960998535,23.4720136211425,23.4720136211425,ARIMA
31,periodic,21.970199023451734,24.65287349372666,22.32902150146616,18.553597792486077,22.082653045654297,22.32902150146616,22.32902150146616,ARIMA
31,periodic,19.97865952519393,21.970199023451734,21.056891568734212,15.759795143168015,20.269298553466797,21.056891568734212,21.056891568734212,ARIMA
32,hybrid,11.956009809926247,12.53146659035572,13.11752733199665,11.489690571341686,11.637423515319824,11.637423515319824,11.637423515319824,XGBoost
32,hybrid,11.4336306469103,11.956009809926247,12.203096409137459,11.367861395089472,10.596063613891602,10.596063613891602,10.596063613891602,XGBoost
32,hybrid,9.50391212958325,11.4336306469103,11.138763101075172,11.262132502810408,10.938681602478027,10.938681602478027,10.938681602478027,XGBoost
32,hybrid,8.757065306419221,9.50391212958325,9.545665396684226,10.679526006330676,8.233682632446289,8.233682632446289,8.233682632446289,XGBoost
32,hybrid,7.960079445801008,8.757065306419221,8.09392343038345,10.36920867399217,7.331818103790283,7.331818103790283,7.331818103790283,XGBoost
32,hybrid,6.748360134824118,7.960079445801008,6.960903834876436,10.072355821377066,6.658254623413086,6.658254623413086,6.658254623413086,XGBoost
32,hybrid,6.282359325726697,6.748360134824118,6.2499842029701735,9.676085754425362,6.429871082305908,6.429871082305908,6.429871082305908,XGBoost
32,hybrid,5.9190698599634395,6.282359325726697,10.65543194247418,9.390749659880484,6.491936206817627,6.491936206817627,6.491936206817627,XGBoost
32,hybrid,6.934577762743866,5.9190698599634395,10.728155215195162,9.154162771664836,8.382336616516113,8.382336616516113,8.382336616516113,XGBoost
32,hybrid,8.329911793934532,6.934577762743866,6.981497877647822,9.218081292028204,8.99365520477295,8.99365520477295,8.99365520477295,XGBoost
32,hybrid,11.093776227826503,8.329911793934532,8.318987896946833,9.55915565831779,11.260416030883789,11.260416030883789,11.260416030883789,XGBoost
32,hybrid,14.453961084768704,11.093776227826503,10.425577428287099,10.519905108849954,13.27927017211914,13.27927017211914,13.27927017211914,XGBoost
33,bursty,18.170661112751183,17.912653693516255,21.98891104882147,16.532790942958126,25.86363410949707,16.532790942958126,16.532790942958126,LSTM
33,bursty,18.666609936778546,18.170661112751183,22.482182614857987,17.230212835886878,26.886228561401367,17.230212835886878,17.230212835886878,LSTM
33,bursty,17.91410853932066,18.666609936778546,22.42630307933198,17.73826194474887,18.707273483276367,17.73826194474887,17.73826194474887,LSTM
33,bursty,17.088139885031623,17.91410853932066,23.606448403820387,17.748148826025094,18.652812957763672,17.748148826025094,17.748148826025094,LSTM
33,bursty,18.767301883081952,17.088139885031623,19.199252409042398,17.51783050989635,20.171541213989258,17.51783050989635,17.51783050989635,LSTM
33,bursty,18.602125772619104,18.767301883081952,19.238347961638116,18.051627123362938,17.29128074645996,18.051627123362938,18.051627123362938,LSTM
33,bursty,17.81905709986433,18.602125772619104,18.51264884839701,18.101756644810376,15.594749450683594,18.101756644810376,18.101756644810376,LSTM
33,bursty,16.364668379645146,17.81905709986433,17.65633702678585,17.81558367211116,16.736038208007812,17.81558367211116,17.81558367211116,LSTM
33,bursty,65.48729701875259,16.364668379645146,16.882286789581464,17.258663701628606,17.72750473022461,17.258663701628606,17.258663701628606,LSTM
33,bursty,16.72463365959011,65.48729701875259,26.08125653434315,43.744044991900154,36.927276611328125,43.744044991900154,43.744044991900154,LSTM
33,bursty,16.587700880049102,16.72463365959011,15.344959316717915,14.932581936114119,31.84713363647461,14.932581936114119,14.932581936114119,LSTM
